platformPoolCount,6
definePlatformPool,Set1WoodBlock,10
definePlatformPool,Set1Spring,20
definePlatformPool,Set1Plank,100
definePlatformPool,Set1Wall,20
definePlatformPool,Coin,20
definePlatformPool,Set1Spinner,10
introPlatform,0,0,0,4.49,0,0,0,0
introPlatform,0,1.07,0,15.35,0,0,0,0
introPlatform,0,-1.15,0,26.01,0,0,0,0
introPlatform,0,0.94,0,37.12,0,0,0,0.35
platform,0,0,0,0,0,0,0.4699999
platform,4,0,2.75,90,0,0,0.4350001
platform,0,0,0,0,0,0,0.8883333
platform,0,-1.1,0,0,0,0,0.8358333
platform,0,-2.58,0,0,0,0,0.9116669
platform,0,1.26,0,0,0,0,0.905
platform,0,2.67,0,0,0,0,0.888333
platform,0,0,0,0,0,0,0.4533335
platform,4,0,2.75,90,0,0,0.4300003
platform,0,0,0,0,0,0,0.9349995
platform,2,0,0,0,0,0,0.348334
platform,2,0,0,0,0,0,0.3366661
platform,2,0,0,0,0,0,0.3383331
platform,2,0,0,0,0,0,0.2483342
platform,1,1.02,0.166,0,0,0,0
platform,1,-1.05,0.166,0,0,0,1.320833
platform,0,0,0,0,0,0,0.8933334
platform,0,0,0,0,0,0,0.9166667
platform,0,2.1,0,0,0,0,0.8583336
platform,0,-2.08,0,0,0,0,0.8916664
platform,0,2.46,0,0,0,0,0.9166667
platform,0,-2.65,0,0,0,0,0.8583336
platform,0,0,0,0,0,0,0.2833328
platform,4,0,2.059,90,0,0,0.1833331
platform,4,0,2.75,90,0,0,0.2000008
platform,4,0,2.069,90,0,0,0.25
platform,0,0,0,0,0,0,0.75
platform,2,0,0,0,0,0,0.1416664
platform,2,0,0,0,0,0,0.2083333
platform,2,0,0,0,0,0,0.1333338
platform,2,0,0,0,0,0,0.1750005
platform,2,2.06,0,0,0,0,0.1666667
platform,2,4,0,0,0,0,0.3499985
platform,2,4,0,0,0,0,0.1750005
platform,2,2.06,0,0,0,0,0.1416677
platform,2,0.16,0,0,0,0,0.1833318
platform,2,-2.06,0,0,0,0,0.3416672
platform,2,-2.06,0,0,0,0,0.1666667
platform,2,-0.1,0,0,0,0,0.3416672
platform,2,-0.1,0,0,0,0,0.2583338
platform,1,-1.15,0.166,0,0,0,0
platform,1,0.92,0.166,0,0,0,1.314166
platform,0,0,0,0,0,0,0.774999
platform,0,-0.06,1,0,0,0,0.7916667
platform,0,-0.06,2,0,0,0,1.125
platform,1,0,-1.126,0,0,0,0.1416677
platform,4,0,0.86,90,0,0,0.1916656
platform,4,0,2.07,90,0,0,0.1750005
platform,4,0,3.38,90,0,0,0.5833333
platform,2,-0.1,0,0,0,0,0.3416672
platform,2,-0.1,0,0,0,0,0.3083344
platform,2,-0.1,0,0,0,0,0.3416646
platform,2,-0.1,0,0,0,0,0.2583338
platform,1,-1.102,0.166,0,0,0,0
platform,1,0.919,0.166,0,0,0,1.266668
platform,0,-1.011,0,0,0,0,0.7833328
platform,0,-0.06,1,0,0,0,0.7916667
platform,0,1.05,2,0,0,0,1.125
platform,1,2.1,-1.126,0,0,0,0.2333323
platform,4,1.25,0.86,90,0,0,0.1750005
platform,4,0,2.07,90,0,0,0.1416677
platform,4,-1.1,3.38,90,0,0,0.5583318
platform,2,-0.1,0,0,0,0,0.3083344
platform,2,-0.1,0,0,0,0,0.350001
platform,2,-0.1,0,0,0,0,0.3416646
platform,2,-0.1,0,0,0,0,0.2666677
platform,1,0.919,0.166,0,0,0,0
platform,1,-1.102,0.166,0,0,0,1.308334
platform,0,1.13,0,0,0,0,0.7666652
platform,0,-1.1,1,0,0,0,0.7666677
platform,0,2.011,2,0,0,0,1.125
platform,1,-2.14,-1.126,0,0,0,0.1916656
platform,4,-1.05,0.86,90,0,0,0.1666667
platform,4,0,2.07,90,0,0,0.1416677
platform,4,1.03,3.38,90,0,0,0.6166661
platform,2,-0.1,0,0,0,0,0.3333333
platform,2,-0.1,0,0,0,0,0.3083344
platform,2,-0.1,0,0,0,0,0.3416646
platform,2,-0.1,0,0,0,0,0.2583364
platform,1,0.919,0.166,0,0,0,0
platform,1,-1.102,0.166,0,0,0,1.359995
platform,0,0,0,0,0,0,0.8333333
platform,0,-1.3,0,0,0,0,0.8816681
platform,0,-2.6,0,0,0,0,0.4083354
platform,4,0.58,2.8,90,0,0,0.4916636
platform,0,2.71,0,0,0,0,0.8849996
platform,0,1.16,0,0,0,0,0.9166667
platform,0,-2.45,0,0,0,0,0.8416697
platform,0,0,0,0,0,0,0.4666646
platform,4,0,2.75,90,0,0,0.450002
platform,0,0,0,0,0,0,0.8916677
platform,0,3.93,0,0,0,0,0.8333333
platform,0,1.17,0,0,0,0,0.9166667
platform,0,3.53,0,0,0,0,0.4583333
platform,4,0.58,2.8,90,0,0,0.4416656
platform,0,-1.21,0,0,0,0,0.850001
platform,0,-1.19,0,0,0,0,0.9166667
platform,0,2.83,0,0,0,0,0.8416646
platform,0,-1.21,0,0,0,0,0.4666646
platform,4,-0.43,2.75,90,0,0,0.450002
platform,0,0.03,0,0,0,0,0.8566691
platform,2,-0.1,0,0,0,0,0.3166656
platform,2,-0.1,0,0,0,0,0.3416646
platform,2,-0.1,0,0,0,0,0.1666667
platform,2,2.17,0,0,0,0,0.1666667
platform,2,4.1,0,0,0,0,0
platform,1,6.4,1.5,90,270,0,0.1666667
platform,1,6.4,1.5,90,270,0,0.1666667
platform,1,6.4,1.5,90,270,0,0.008336385
platform,2,4.1,0,0,0,0,0.1666667
platform,2,2.02,0,0,0,0,0.1666667
platform,2,-0.1,0,0,0,0,0.1666667
platform,2,-2.04,0,0,0,0,0
platform,1,-4.29,1.5,90,90,0,0.1666667
platform,1,-4.29,1.5,90,90,0,0.1666667
platform,1,-4.29,1.5,90,90,0,0
platform,2,-2.03,0,0,0,0,0.1666667
platform,2,0.05,0,0,0,0,0.1666667
platform,2,1.99,0,0,0,0,0.1666667
platform,1,6.4,1.5,90,270,0,0
platform,2,4.11,0,0,0,0,0.1666667
platform,1,6.4,1.5,90,270,0,0.1666667
platform,1,6.4,1.5,90,270,0,0.008331299
platform,2,4.1,0,0,0,0,0.1666667
platform,2,2.02,0,0,0,0,0.1666667
platform,2,-0.1,0,0,0,0,0.1666667
platform,2,-2.04,0,0,0,0,0
platform,1,-4.29,1.5,90,90,0,0.1666667
platform,1,-4.29,1.5,90,90,0,0.1666667
platform,2,-2.03,0,0,0,0,0
platform,1,-4.29,1.5,90,90,0,0.1666667
platform,2,0.05,0,0,0,0,0.1666667
platform,2,1.99,0,0,0,0,0.1666667
platform,2,4.11,0,0,0,0,0.3333333
platform,2,4.1,0,0,0,0,0.1666667
platform,2,2.02,0,0,0,0,0.1666667
platform,2,-0.1,0,0,0,0,0.3333333
platform,2,-0.1,0,0,0,0,0.2583313
platform,1,-1.102,0.166,0,0,0,0
platform,1,0.919,0.166,0,0,0,1.441671
platform,2,-2.13,-0.49,0,0,0,0
platform,2,2.04,-0.49,0,0,0,0.25
platform,2,2.04,-0.49,0,0,0,0
platform,2,-2.13,-0.49,0,0,0,0.25
platform,4,-0.5,0.543,90,0,0,0.08333334
platform,2,-2.13,-0.49,0,0,0,0
platform,2,2.04,-0.49,0,0,0,0.08333334
platform,4,-1.04,0.543,90,0,0,0.1666667
platform,4,-1.57,0.543,90,0,0,0.08333334
